osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,edge_id,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium
33430271,living_street,,Im Vogelsberg,False,True,110.94878955552761,19.625,20.352389421650923,,,"LINESTRING (6.7200564 49.7765638, 6.7197817 49.7768982, 6.7197674 49.7769527, 6.7196856 49.7772648, 6.7196652 49.7773573, 6.7196618 49.7773727, 6.7196558 49.7773984, 6.7196514 49.7774258, 6.7196511 49.7774539, 6.7196561 49.7774784, 6.7196658 49.7774952, 6.7196786 49.7775067)",,,,,,33430271,,,,,False,,,,,False
33430272,living_street,,Im Vogelsberg,False,False,104.80489232157441,19.625,19.22535604370282,,,"LINESTRING (6.7200564 49.7765638, 6.7204817 49.7766063, 6.7205422 49.7765971, 6.7205986 49.7765774, 6.7207151 49.7764894, 6.720776 49.7764642, 6.7208548 49.7764564, 6.7210485 49.776468, 6.7210961 49.7764655, 6.7211652 49.7764525, 6.7212262 49.7764348, 6.7212845 49.7764257, 6.7213429 49.7764218, 6.7214146 49.7764235)",,,,,,33430272,,,,,False,,,,,False
"[33430271, 813921175]",living_street,,Im Vogelsberg,False,True,62.78800218416553,19.625,11.51779912677686,,,"LINESTRING (6.7204645 49.776066, 6.7203975 49.7761199, 6.7200564 49.7765638)",,,,,,"[33430271, 813921175]",,,,,False,,,,,False
"[452760508, 33837351]",residential,,"['Im Reutersweg', 'August-Antz-Straße']",False,False,223.77587750549168,30.0,26.853105300659003,30,,"LINESTRING (6.6885671 49.8093702, 6.6885775 49.8093617, 6.6885915 49.8093529, 6.6886121 49.8093459, 6.6886367 49.8093409, 6.6888064 49.8093179, 6.6889011 49.8093046, 6.689361 49.809239, 6.6897066 49.8091915, 6.6897388 49.8091882, 6.6899414 49.8091671, 6.690078 49.8091615, 6.6901515 49.8091644, 6.6902283 49.8091696, 6.6904514 49.8091942, 6.6904629 49.8091951, 6.6904861 49.8091969, 6.6906913 49.8092281, 6.6908831 49.8092731, 6.6910621 49.8093481, 6.6912316 49.8094299, 6.6912579 49.8094471, 6.6914465 49.8095755)",,,,,,"[452760508, 33837351]",,,,,False,medium,0.01,100.0,,True
"[24502624, 1066195764]",residential,,Franziskusstraße,False,True,112.39679364028525,50.0,8.092569142100539,50,,"LINESTRING (6.6885671 49.8093702, 6.6885608 49.8093788, 6.6885579 49.8093887, 6.6885593 49.8094041, 6.6885682 49.8094193, 6.6886192 49.8094956, 6.6887623 49.8097071, 6.689178 49.8102944)",,,,,,"[24502624, 1066195764]",,,,,False,medium,0.01,100.0,,True
33837354,residential,,Florastraße,False,False,48.55147312160133,30.0,5.8261767745921595,30,,"LINESTRING (6.689178 49.8102944, 6.6892006 49.8102915, 6.6892415 49.8102919, 6.6892891 49.8102967, 6.6893354 49.8103088, 6.6893947 49.8103297, 6.6897738 49.8104825)",,,,,,33837354,,,,,False,medium,0.01,100.0,,True
33837356,residential,,Hinter Schlax,False,False,158.1904996368012,30.0,18.982859956416146,30,,"LINESTRING (6.6897738 49.8104825, 6.6898143 49.8104208, 6.6898722 49.8103608, 6.6905721 49.8100273, 6.6906107 49.8100074, 6.6907227 49.8099527, 6.6909286 49.8098511, 6.6912566 49.80969, 6.6913518 49.8096326, 6.6914465 49.8095755)",,,,,,33837356,,,,,False,medium,0.01,100.0,,True
33837359,residential,,Bettemburgstraße,False,False,75.09768538119508,30.0,9.011722245743409,30,,"LINESTRING (6.6928167 49.8130697, 6.6937134 49.8127214)",,,,,,33837359,,,,,False,medium,0.01,100.0,,True
33837355,residential,,Florastraße,False,False,60.51250368272567,33.612927756653995,6.480988946721189,,,"LINESTRING (6.6905849 49.8110715, 6.6904083 49.8111706, 6.6899484 49.8114285)",,,,,,33837355,,,,,False,medium,0.01,100.0,,True
452760508,residential,,Im Reutersweg,False,False,44.162300516047154,30.0,5.299476061925658,30,,"LINESTRING (6.6914465 49.8095755, 6.691867 49.8098655)",,,,,,452760508,,,,,False,medium,0.01,100.0,,True
32111004,secondary,,Quinter Straße,False,False,159.37227854899527,30.0,19.124673425879433,30,B 422,"LINESTRING (6.6918319 49.8134822, 6.6919663 49.8135708, 6.692094 49.8136541, 6.692187 49.8137147, 6.6924019 49.8138548, 6.6924448 49.8138835, 6.6926673 49.8140323, 6.6928424 49.8141493, 6.6933809 49.8145094)",,,,,,32111004,,,,,False,medium,0.01,100.0,,True
33837361,residential,,Gotenstraße,False,True,136.0955082723615,30.0,16.331460992683382,30,,"LINESTRING (6.6988644 49.8168006, 6.6987863 49.8167476, 6.6987052 49.8166926, 6.6985383 49.8165777, 6.6982313 49.816353, 6.6981952 49.8163255, 6.6981075 49.8162616, 6.6980371 49.8161916, 6.6979926 49.816136, 6.6978752 49.8159786, 6.6977688 49.8158168)",,,,,,33837361,,,,,False,medium,0.01,100.0,,True
33837362,residential,,Gotenstraße,False,True,89.75163825220348,33.612927756653995,9.612548482747703,,,"LINESTRING (6.6952954 49.8149758, 6.6953711 49.8149338, 6.6955863 49.8148113, 6.6961875 49.8144715, 6.6962364 49.814444)",,,,,,33837362,,,,,False,medium,0.01,100.0,,True
33837364,living_street,,Schillerstraße,False,False,127.5596768591248,19.625,23.399482124476396,,,"LINESTRING (6.6961706 49.8163177, 6.6962337 49.8162967, 6.6962638 49.8162871, 6.6963959 49.816245, 6.6964083 49.8162416, 6.6965599 49.8162002, 6.6965761 49.8161949, 6.6967252 49.8161463, 6.6967389 49.8161416, 6.6968546 49.8161038, 6.6968801 49.8160957, 6.6968844 49.8160938, 6.6970432 49.8160464, 6.6970763 49.8160365, 6.6971844 49.8160038, 6.6972292 49.8159902, 6.6973342 49.8159585, 6.6973507 49.8159534, 6.6974164 49.8159331, 6.6975087 49.8159036, 6.6975614 49.8158887, 6.697665 49.815854, 6.6976823 49.8158481, 6.6977179 49.8158385, 6.6977688 49.8158168)",,,,,,33837364,,,,,False,medium,0.01,100.0,,True
442154825,residential,,Schillerstraße,False,False,110.71126772663324,30.0,13.285352127195988,30,,"LINESTRING (6.6977688 49.8158168, 6.6978197 49.8157935, 6.6978831 49.8157706, 6.698011 49.8157262, 6.6981249 49.8156843, 6.6982415 49.8156377, 6.6984967 49.815529, 6.6985577 49.8154996, 6.698616 49.8154714, 6.6990182 49.8152392)",,,,,,442154825,,,,,False,medium,0.01,100.0,,True
33837365,residential,,Normannenstraße,False,True,158.09236415528426,30.0,18.971083698634114,30,,"LINESTRING (6.6985171 49.8170323, 6.6985883 49.8170791, 6.6989534 49.8173335, 6.6995077 49.817712, 6.6997125 49.8175868, 6.6998524 49.8175001, 6.7000561 49.8173749)",,,,,,33837365,,,,,False,medium,0.01,100.0,,True
161572603,secondary,,Quinter Straße,False,False,178.73654545511272,50.0,12.869031272768117,50,L 48,"LINESTRING (6.7004495 49.819292, 6.7005796 49.8194363, 6.7015381 49.8205039, 6.701702 49.8206815)",,,,,,161572603,,,,,False,,,,,False
33837368,residential,,Taubenbergstraße,False,True,544.2286984743455,30.0,65.30744381692146,30,,"LINESTRING (6.7032589 49.8228583, 6.7033514 49.8228475, 6.7041411 49.8226233, 6.7043844 49.8225465, 6.7051411 49.8222993, 6.7053538 49.8222322, 6.7055096 49.8221795, 6.7056973 49.822116, 6.7059106 49.8220604, 6.7061848 49.8220163, 6.7063283 49.8219948, 6.7065516 49.8219614, 6.7066357 49.8219471, 6.7066737 49.8219371, 6.7067133 49.8219266, 6.7067726 49.8218885, 6.7069104 49.8217793, 6.7070125 49.821685, 6.7070596 49.8216406, 6.7070997 49.8215898, 6.7071024 49.8215348, 6.7070757 49.8214481, 6.7069553 49.8212963, 6.7068155 49.8211592, 6.7066311 49.8209941, 6.7061596 49.820584, 6.7059381 49.82039, 6.7056968 49.8202274, 6.705272 49.8199508)",,,,,,33837368,,,,,False,medium,0.01,100.0,,True
1041692296,secondary,2,Koblenzer Straße,False,False,162.65355366045296,50.0,11.711055863552613,50,L 48,"LINESTRING (6.7032589 49.8228583, 6.7032816 49.8229365, 6.7033194 49.8230691, 6.7034311 49.8234639, 6.7034653 49.8235361, 6.7035022 49.8236006, 6.7035451 49.8236611, 6.7035853 49.8237109, 6.7036222 49.8237485, 6.7036618 49.8237792, 6.7036922 49.8237982, 6.703769 49.8238376, 6.7038267 49.8238636, 6.7038951 49.8238887, 6.7039642 49.8239116, 6.7040379 49.8239376, 6.7040986 49.8239594, 6.7041378 49.8239754, 6.7041727 49.8239923, 6.7042062 49.8240131, 6.704226 49.8240288, 6.7042411 49.8240468, 6.7042611 49.824075)",,,,,,1041692296,,,,,False,,,,,False
34100093,residential,,Wolkerstraße,False,True,85.82626160271069,33.612927756653995,9.192134169526309,,,"LINESTRING (6.6588502 49.7280113, 6.658591 49.7283122, 6.6582835 49.728598, 6.6581939 49.7286522)",,,,,,34100093,,,,,False,,,,,False
24289122,residential,,Klausenerstraße,False,False,163.08928968575074,30.0,19.570714762290088,30,,"LINESTRING (6.6611769 49.7303059, 6.6611795 49.730239, 6.6610055 49.7300965, 6.6609826 49.7300785, 6.660759 49.7299274, 6.6606242 49.7298643, 6.6604961 49.7298106, 6.6603557 49.72977, 6.6602154 49.7297342, 6.6600697 49.7297069, 6.6599058 49.7296847, 6.6596741 49.729648, 6.6596386 49.7296446, 6.6594757 49.7296289, 6.6594033 49.7296299, 6.6593359 49.7296436)",,,,,,24289122,,,,,False,,,,,False
34100139,living_street,,Am Mariahof,False,False,89.29988169792612,19.625,16.381124795543137,,,"LINESTRING (6.656591 49.7314298, 6.6566952 49.7314351, 6.6568304 49.7314468, 6.6571263 49.7314706, 6.6574202 49.7314877, 6.657612 49.7314979, 6.6577092 49.7315386, 6.6578088 49.7315444)",,,,,,34100139,,,,,False,,,,,False
34303507,residential,,Fortunatusstraße,False,False,62.773928428830004,33.612927756653995,6.723191266760508,,,"LINESTRING (6.7199137 49.7871339, 6.7199444 49.787059, 6.7201377 49.7865882)",,,,,,34303507,,,,,False,,,,,False
"[34303513, 34303507]",residential,,Fortunatusstraße,False,False,143.97400166316424,33.612927756653995,15.419853032135459,,,"LINESTRING (6.7201377 49.7865882, 6.7202322 49.7861915, 6.7202743 49.7860867, 6.7204667 49.7856402, 6.7209549 49.7857045)",,,,,,"[34303513, 34303507]",,,,,False,,,,,False
34303508,residential,,Fortunatusstraße,False,False,116.60975425946651,33.612927756653995,12.489097003785309,,,"LINESTRING (6.7201377 49.7865882, 6.719815 49.7865247, 6.7193603 49.7863507, 6.7191049 49.786192, 6.7188607 49.7859843)",,,,,,34303508,,,,,False,,,,,False
1364105444,residential,,Fortunatusstraße,False,False,39.20593049416775,33.612927756653995,4.199019817637387,,,"LINESTRING (6.7188607 49.7859843, 6.7186304 49.7856646)",,,,,,1364105444,,,,,False,,,,,False
34303539,residential,,Dagobertstraße,False,True,20.00765055252297,33.612927756653995,2.1428523724722006,,,"LINESTRING (6.7228242 49.7863513, 6.7227879 49.7865297)",,,,,,34303539,,,,,False,,,,,False
35043382,residential,,Zurmaiener Straße,False,False,41.36624228846308,30.0,4.963949074615569,30,,"LINESTRING (6.6478584 49.7707337, 6.6481641 49.7704184)",,,,,,35043382,,,,,False,medium,0.01,100.0,,True
383652994,primary,3,Luxemburger Straße,True,False,41.31439059899614,50.0,2.9746361231277225,50,B 49,"LINESTRING (6.614154 49.7374158, 6.6136951 49.737192)",,,,,,383652994,,,,,False,,,,,False
37724014,residential,,Unterm Pulsberg,False,False,155.35831381677292,33.612927756653995,16.6391316397503,,,"LINESTRING (6.6245503 49.7612091, 6.6244299 49.7611684, 6.624143 49.7608809, 6.6240376 49.760415, 6.6239529 49.7600427, 6.6239258 49.7599238)",,,,,,37724014,,,,,False,,,,,False
59524687,primary,2,Pacelliufer,True,False,44.29864402809361,50.0,3.18950237002274,50,B 51,"LINESTRING (6.6286167 49.7384689, 6.6286622 49.7388662)",,,,,,59524687,high,0.1,10.0,,True,medium,0.01,100.0,,True
277990416,primary,1,,True,False,15.502328869904344,50.0,1.1161676786331127,50,,"LINESTRING (6.6286167 49.7384689, 6.6285341 49.7384335, 6.6284512 49.7383805)",,,,,,277990416,,,,,False,medium,0.01,100.0,,True
277990422,primary,1,,True,False,23.292251615918204,50.0,1.677042116346111,50,,"LINESTRING (6.6286167 49.7384689, 6.6287195 49.7384285, 6.6288096 49.7384168, 6.6289215 49.7384161)",,,,,,277990422,,,,,False,medium,0.01,100.0,,True
"[1041678145, 30883570, 1041678146, 38685267]",primary,"['2', '3']",Luxemburger Straße,False,True,148.18012859024248,50.0,10.66896925849746,50,B 51,"LINESTRING (6.620204 49.7419765, 6.6205631 49.7422459, 6.6208096 49.7424212, 6.6209055 49.74249, 6.621294 49.7427688, 6.6214776 49.7429073, 6.6215682 49.7429757)",,,,,,"[1041678145, 30883570, 1041678146, 38685267]",,,,,False,medium,0.01,100.0,,True
23031445,residential,2,Römerstraße,False,False,58.405195465159764,30.0,7.008623455819172,30,,"LINESTRING (6.6252711 49.7598846, 6.625683 49.7597704, 6.6258074 49.7597273, 6.625947 49.7596778, 6.625968 49.7596654, 6.6259917 49.7596479)",,,,,,23031445,,,,,False,,,,,False
447954578,residential,,Philosophenweg,False,False,31.580734475553676,33.612927756653995,3.3823487479303886,,,"LINESTRING (6.683447 49.7817025, 6.6834481 49.7815271, 6.6834986 49.7814235)",,,,,,447954578,,,,,False,,,,,False
38783659,living_street,,Sirckstraße,False,True,63.189700138767876,19.625,11.591486394882258,,,"LINESTRING (6.6887145 49.7837403, 6.6894366 49.7840652)",,,,,,38783659,,,,,False,,,,,False
211445986,residential,,Büschweg,False,False,102.42045102208318,33.612927756653995,10.969399224871422,,,"LINESTRING (6.6887145 49.7837403, 6.687926 49.7845079)",,,,,,211445986,,,,,False,,,,,False
38783661,living_street,,Gregor-von-Pfalzel-Straße,False,False,123.27534962039219,19.625,22.613567318899968,,,"LINESTRING (6.687926 49.7845079, 6.6868286 49.7839538, 6.6867429 49.7837521)",,,,,,38783661,,,,,False,,,,,False
"[38777392, 38777393, 211445986, 38777391]","['unclassified', 'residential']",,Büschweg,False,False,309.49845463785107,47.53488372093023,23.439511143805944,,,"LINESTRING (6.687926 49.7845079, 6.6871665 49.7852311, 6.6863234 49.7860577, 6.6859847 49.7863414, 6.6856674 49.7866197, 6.6855616 49.7867305, 6.6854773 49.786797)",,yes,,,,"[38777392, 38777393, 211445986, 38777391]",,,,,False,medium,0.01,100.0,,True
38777395,living_street,,Johann-von-Metzenhausen-Straße,False,False,64.01379219273477,19.625,11.742657421342429,,,"LINESTRING (6.6867429 49.7837521, 6.6876024 49.783599)",,,,,,38777395,,,,,False,,,,,False
134660166,living_street,,Johann-von-Metzenhausen-Straße,False,False,22.52867314288215,19.625,4.132648321751629,,,"LINESTRING (6.687807 49.7835606, 6.68772 49.7836539, 6.6876024 49.783599)",,,,,,134660166,,,,,False,,,,,False
38777396,living_street,,Johann-Wagner-Straße,False,False,69.70499887645906,19.625,12.786649475426884,,,"LINESTRING (6.6881797 49.782812, 6.6880998 49.7826261, 6.6880512 49.7825729, 6.6875592 49.782379)",,,,,,38777396,,,,,False,,,,,False
131482943,residential,,Büschweg,False,False,20.57478354250205,33.612927756653995,2.2035932510622995,,,"LINESTRING (6.6899936 49.7823242, 6.6898612 49.7824883)",,,,,,131482943,,,,,False,,,,,False
447954580,residential,,Ringstraße,False,True,105.59861889791071,33.612927756653995,11.309786246073827,,,"LINESTRING (6.6899936 49.7823242, 6.6913297 49.7827212)",,,,,,447954580,,,,,False,,,,,False
38781402,residential,,Genovevastraße,False,False,93.748072332068,33.612927756653995,10.04057316395579,,,"LINESTRING (6.6930031 49.7806872, 6.6931068 49.780535, 6.6932249 49.7803852, 6.6932927 49.7803841, 6.6933714 49.7803955, 6.6934223 49.7804218, 6.6934625 49.7804523, 6.693245 49.7807517)",,,,,,38781402,,,,,False,medium,0.01,100.0,,True
38781412,residential,,Burgstraße,False,False,45.873864781240655,33.612927756653995,4.913166577099913,,,"LINESTRING (6.6939311 49.780913, 6.6940047 49.7807474, 6.6940488 49.7807072, 6.6942082 49.7805463)",,,,,,38781412,,,,,False,medium,0.01,100.0,,True
38781397,residential,,Sauerzapfstraße,False,False,123.77055488203587,33.612927756653995,13.256030560656043,,,"LINESTRING (6.6919938 49.779621, 6.6914731 49.7795968, 6.6910262 49.7796439, 6.6908457 49.7796502, 6.690639 49.779639, 6.6905 49.7797797, 6.690425 49.7798246)",,,,,,38781397,high,0.1,10.0,,True,medium,0.01,100.0,,True
38781399,residential,,Pfalzgrafenstraße,False,False,68.91810341324927,33.612927756653995,7.381242541081018,,,"LINESTRING (6.690425 49.7798246, 6.6903026 49.7797385, 6.6899407 49.7796238, 6.6895864 49.7795431)",,,,,,38781399,,,,,False,medium,0.01,100.0,,True
"[474179272, 474179273, 38781411]",residential,,Am Stadttor,False,False,63.59424159448812,33.612927756653995,6.811048159731833,,,"LINESTRING (6.690425 49.7798246, 6.6904766 49.779871, 6.690552 49.7799175, 6.6906413 49.7799583, 6.6907265 49.7800016, 6.6909465 49.7801064, 6.6910395 49.7801508, 6.6911088 49.7801838)",,,,,building_passage,"[474179272, 474179273, 38781411]",,,,,False,medium,0.01,100.0,,True
"[38781401, 38781407]",residential,,Pfalzgrafenstraße,False,False,174.87461800389838,33.612927756653995,18.72936000611875,,,"LINESTRING (6.6895864 49.7795431, 6.689147 49.7794651, 6.6871916 49.779265)",,,,,,"[38781401, 38781407]",,,,,False,medium,0.01,100.0,,True
132789662,residential,,Mechtelstraße,True,False,40.80996426145153,33.612927756653995,4.370814479620631,,,"LINESTRING (6.6921112 49.7804234, 6.6922682 49.780293, 6.6924656 49.7801365)",,,,,,132789662,high,0.1,10.0,,True,medium,0.01,100.0,,True
132789661,residential,,Mechtelstraße,True,False,36.81001240807096,33.612927756653995,3.942413039067169,,,"LINESTRING (6.6924656 49.7801365, 6.692426 49.7803336, 6.6924023 49.780465)",,,,,,132789661,high,0.1,10.0,,True,medium,0.01,100.0,,True
38783651,residential,,Mechtelstraße,True,False,69.5085231099708,33.612927756653995,7.444477464369624,,,"LINESTRING (6.6930141 49.7796484, 6.6930138 49.7796919, 6.692966 49.7797993, 6.6928176 49.7799005, 6.6926697 49.7799839, 6.6925783 49.7800309, 6.6924656 49.7801365)",,,,,,38783651,high,0.1,10.0,,True,medium,0.01,100.0,,True
38783660,living_street,,Pastor-Hausmann-Straße,False,False,68.55762836970464,19.625,12.576176414315247,,,"LINESTRING (6.6894366 49.7840652, 6.6892004 49.784267, 6.689066 49.7846201)",,,,,,38783660,,,,,False,,,,,False
38783664,residential,2,Karolingerstraße,False,False,73.22502199665925,33.612927756653995,7.842520624695932,,,"LINESTRING (6.6912853 49.786101, 6.6902734 49.7860184)",,,,,,38783664,,,,,False,,,,,False
38783666,residential,2,Rothildisstraße,False,False,125.68466269588976,33.612927756653995,13.461034664427096,,,"LINESTRING (6.6948807 49.7858789, 6.6955375 49.7858653, 6.6960862 49.7857901, 6.696592 49.7856824)",,,,,,38783666,,,,,False,medium,0.01,100.0,,True
38783667,residential,2,Ludwig-Uhland-Straße,False,False,211.3182041106237,33.612927756653995,22.63252818397078,,,"LINESTRING (6.6932734 49.7851896, 6.6909073 49.7849207, 6.6903893 49.7848201)",,,,,,38783667,,,,,False,,,,,False
38783671,residential,,Mozartstraße,False,True,139.3057352278003,33.612927756653995,14.919873997611065,,,"LINESTRING (6.6918057 49.783508, 6.6918708 49.7835493, 6.6919985 49.7836221, 6.6923067 49.7837145, 6.693625 49.7838655)",,,,,,38783671,,,,,False,,,,,False
38783670,residential,2,Eichendorffstraße,False,True,175.43694690171466,33.612927756653995,18.7895863585149,,,"LINESTRING (6.6911005 49.7841614, 6.6911675 49.7841882, 6.6915817 49.7843344, 6.6922728 49.7844039, 6.6934482 49.7845368)",,,,,,38783670,,,,,False,,,,,False
38783672,residential,2,Im Pleil,False,False,173.37808490619548,33.612927756653995,18.569078843146748,,,"LINESTRING (6.6935162 49.7842689, 6.6942386 49.7843656, 6.6944757 49.7843916, 6.6946998 49.7844172, 6.6949189 49.7844376, 6.6950979 49.7844461, 6.6952798 49.7844473, 6.6954788 49.7844373, 6.6956871 49.7844137, 6.6957819 49.7843797, 6.6958465 49.7843248)",,,,,,38783672,,,,,False,,,,,False
38783673,residential,2,Blumenweg,False,False,209.26955210313358,33.612927756653995,22.41311417515971,,,"LINESTRING (6.6933396 49.7849575, 6.694322 49.7850636, 6.694567 49.7850901, 6.6949208 49.785106, 6.6951383 49.7851059, 6.6952428 49.785104, 6.6956888 49.7850698, 6.69621 49.7849679)",,,,,,38783673,,,,,False,,,,,False
452786673,residential,,Pfalzeler Straße,False,True,100.3145638933136,33.612927756653995,10.743855240174351,,,"LINESTRING (6.6876201 49.7799826, 6.6876048 49.779841, 6.6873308 49.7796514, 6.6871918 49.7795354, 6.6869884 49.7793599, 6.6868438 49.7792624)",,,,,,452786673,,,,,False,medium,0.01,100.0,,True
38926568,residential,,Lenus-Mars-Straße,False,False,75.26528695483411,33.612927756653995,8.061036366692715,,,"LINESTRING (6.6109441 49.7440138, 6.6100453 49.7443614)",,,,,,38926568,,,,,False,,,,,False
38926586,residential,,Lenus-Mars-Straße,False,False,5.916601226671745,33.612927756653995,0.6336777495320024,,,"LINESTRING (6.6100453 49.7443614, 6.6100743 49.7444112)",,,,,,38926586,,,,,False,,,,,False
38926570,residential,,Lenus-Mars-Straße,False,False,22.15374907445949,33.612927756653995,2.3727030636974553,,,"LINESTRING (6.6100453 49.7443614, 6.609917 49.7443516, 6.6098387 49.7443781, 6.6097522 49.7443958)",,,,,,38926570,,,,,False,,,,,False
38926574,residential,,Mohrenkopfstraße,False,True,11.9342523702531,33.612927756653995,1.2781781118250304,,,"LINESTRING (6.6125337 49.7463353, 6.6123792 49.7463747)",,,,,,38926574,,,,,False,,,,,False
38926576,residential,,Jahnstraße,False,False,39.44216821911762,33.612927756653995,4.2243212676026065,,,"LINESTRING (6.6125337 49.7463353, 6.6122998 49.7460144)",,,,,,38926576,,,,,False,,,,,False
38926578,residential,,Jahnstraße,False,True,50.52854985297614,33.612927756653995,5.411691025180177,,,"LINESTRING (6.6125337 49.7463353, 6.6128297 49.7467475)",,,,,,38926578,,,,,False,,,,,False
38926580,residential,,Jahnstraße,False,True,109.5240240121896,33.612927756653995,11.73020360792076,,,"LINESTRING (6.6130947 49.7471552, 6.6128956 49.7472431, 6.6133371 49.7478033, 6.6134443 49.7478364, 6.6135238 49.7478177, 6.6136242 49.747794)",,,,,,38926580,,,,,False,,,,,False
122867845,residential,,Jahnstraße,False,False,113.42447141363257,33.612927756653995,12.14794795756061,,,"LINESTRING (6.6130947 49.7471552, 6.613543 49.7470281, 6.6140776 49.7476412)",,,,,,122867845,,,,,False,,,,,False
38926585,residential,,Spirostraße,False,True,98.7903161155998,33.612927756653995,10.580605789263805,,,"LINESTRING (6.6128297 49.7467475, 6.6132781 49.746614, 6.6140828 49.7463819)",,,,,,38926585,,,,,False,,,,,False
38926577,residential,,Jahnstraße,False,True,72.49915370420766,33.612927756653995,7.764778933411439,,,"LINESTRING (6.6123792 49.7463747, 6.6127418 49.7468704, 6.6128831 49.7468212)",,,,,,38926577,,,,,False,,,,,False
38926575,residential,,Jahnstraße,False,True,65.37364077372425,33.612927756653995,7.001624746562534,,,"LINESTRING (6.6136242 49.747794, 6.6140449 49.7483153)",5.1,,,,,38926575,,,,,False,,,,,False
453835553,residential,,Jahnstraße,False,True,36.741041446776116,33.612927756653995,3.935026135359791,,,"LINESTRING (6.6136242 49.747794, 6.6140776 49.7476412)",,,,,,453835553,,,,,False,,,,,False
38926581,residential,,Tempelweg,False,False,37.996201576989215,30.0,4.559544189238705,30,,"LINESTRING (6.6140449 49.7483153, 6.6135893 49.7484888)",4.6,,,,,38926581,,,,,False,,,,,False
"[883156274, 38926581]",residential,,Tempelweg,False,False,136.38343695189025,30.0,16.366012434226832,30,,"LINESTRING (6.616963 49.7472804, 6.6168012 49.747334, 6.6158004 49.7476651, 6.6152735 49.7478395)","['5.1', '4.6']",,,,,"[883156274, 38926581]",,,,,False,,,,,False
38926583,residential,,Im Schankenbungert,False,False,61.711137809323475,33.612927756653995,6.609364638567845,,,"LINESTRING (6.6152735 49.7478395, 6.6148755 49.7473477)",,,,destination,,38926583,,,,,False,,,,,False
38926584,residential,,Spirostraße,False,True,4.518877981046608,33.612927756653995,0.4839792846830307,,,"LINESTRING (6.6140828 49.7463819, 6.6141442 49.7463731)",,,,destination,,38926584,,,,,False,,,,,False
38926589,residential,,Im Schankenbungert,False,False,89.07384034723793,33.612927756653995,9.539955209244686,,,"LINESTRING (6.6140828 49.7463819, 6.6135945 49.7456456)",,,,,,38926589,,,,,False,,,,,False
