u,v,key,osmid,highway,lanes,name,oneway,reversed,length,speed_kph,travel_time,maxspeed,ref,geometry,width,bridge,junction,access,tunnel,elevation_avg,dist_to_river_avg,qualitativeLikelihood_high,probabilityOfOccurrence_high,returnPeriod_high,magnitudeOrIntensity_high,flooded_high,qualitativeLikelihood_medium,probabilityOfOccurrence_medium,returnPeriod_medium,magnitudeOrIntensity_medium,flooded_medium,not_flooded,cell_id,rain_3d,rain_7d,soil_moistutre
91417731,91417303,0,10565359,secondary,,,True,False,40.072827466760415,48.05084745762712,3.0022816768747482,,L 145,"LINESTRING (6.6497591 49.7571098, 6.6497249 49.7571846, 6.6497002 49.7572301, 6.6496547 49.7572622, 6.6495824 49.7572774, 6.6495129 49.7572764, 6.6494315 49.7572566, 6.649379 49.7572346)",,,,,,138.5,0.014974832882537769,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
101454147,60348910,0,135968163,motorway,2,,True,False,252.01824104728496,77.95454545454545,11.638393405798816,none,A 64,"LINESTRING (6.6049344 49.773526, 6.6018331 49.7724652)",,,,,,335.5,0.028154233045751213,,,,,0,,,,,0,1,cell_5_7,86.80000305175781,86.80000305175781,
101454147,4498349988,0,11402634,motorway_link,1,,True,False,479.41339606377545,44.583333333333336,38.71151160739271,,,"LINESTRING (6.6049344 49.773526, 6.6041847 49.7734542, 6.603907 49.7734494, 6.6036335 49.7734706, 6.603376 49.7735079, 6.6030662 49.7735884, 6.602806 49.7736742, 6.602295 49.7738552, 6.6020476 49.7739219, 6.6017392 49.7739769, 6.6015024 49.7739883, 6.6012919 49.7739773, 6.6010626 49.7739383, 6.6008145 49.7738509, 6.6006106 49.7737279, 6.6004872 49.7736101, 6.6002123 49.7732983, 6.6000286 49.7730826, 6.5999508 49.7729917, 6.5998676 49.7729397, 6.5998046 49.7729163, 6.5997322 49.7728964, 6.5996517 49.77288, 6.5992698 49.7728384)",,,,,,341.5,0.029385089391965973,,,,,0,,,,,0,1,cell_5_7,86.80000305175781,86.80000305175781,
101454194,3159888138,0,"[173567262, 135968162, 1349832611, 1193126012, 1331595699, 643361081, 643361082, 643361084, 643361085, 550657982, 173469510, 173469511, 310553158, 964952139, 439447257, 439447259, 172159585, 550523633, 550523634, 550524411, 550524412, 550524413, 550524414]",motorway,2,,True,False,7066.721297449213,70.0,363.4313810116738,"['80', 'none', '60']","['A 64a', 'A 64']","LINESTRING (6.6045732 49.7732934, 6.6051891 49.7735044, 6.6059695 49.7737585, 6.6073407 49.7741705, 6.6093434 49.7747811, 6.6117427 49.7754698, 6.6122204 49.7755971, 6.6161676 49.7766021, 6.619722 49.7774015, 6.6234199 49.7781525, 6.6257978 49.7785697, 6.6281073 49.7790653, 6.6289151 49.7792645, 6.6295946 49.7794368, 6.6302998 49.7796372, 6.6307077 49.7797607, 6.631554 49.7800297, 6.6326977 49.7804348, 6.6331212 49.7806111, 6.6333996 49.780727, 6.6341904 49.7810817, 6.6346979 49.7813269, 6.63479 49.7813714, 6.6353085 49.7816275, 6.6365403 49.7822985, 6.6378229 49.7830472, 6.6381987 49.7832767, 6.638933 49.7837427, 6.6396817 49.7842213, 6.6402624 49.7846087, 6.6408195 49.7850001, 6.64177 49.7856997, 6.642359 49.7861654, 6.6436384 49.7872434, 6.6442542 49.7877902, 6.6443359 49.7878633, 6.6446096 49.7881082, 6.6449697 49.7884095, 6.6452857 49.7886604, 6.6455752 49.7889072, 6.6457837 49.7890981, 6.6467691 49.7901061, 6.6492649 49.7927052, 6.6496 49.7930542, 6.6501453 49.7936213, 6.6511429 49.7946571, 6.6529643 49.7965572, 6.6540184 49.7976653, 6.6542131 49.79787, 6.6543482 49.7980119, 6.6545521 49.7982214, 6.6546712 49.7983231, 6.6547748 49.7984081, 6.6549754 49.7985609, 6.6551724 49.7986882, 6.655406 49.79883, 6.6556329 49.7989473, 6.6559084 49.799081, 6.6562445 49.7992097, 6.6565466 49.7993128, 6.6567529 49.7993722, 6.6569706 49.7994264, 6.6573254 49.7995076, 6.6577753 49.7995817, 6.6578111 49.7995856, 6.6581465 49.7996218, 6.6587714 49.7996816, 6.6589056 49.799691, 6.6593334 49.7997131, 6.6601649 49.7997858, 6.6611626 49.799881, 6.6620773 49.7999901, 6.6629731 49.8001043, 6.6637778 49.8002169, 6.6648051 49.8003831, 6.6659423 49.8005856, 6.6667255 49.8007432, 6.6674095 49.8008817, 6.6681766 49.8010565, 6.6691517 49.8012826, 6.6698411 49.8014557, 6.6705289 49.8016382, 6.6713243 49.8018591, 6.6719144 49.8020253, 6.6727405 49.8022815, 6.673454 49.8025083, 6.6741675 49.8027333, 6.6749024 49.8029705, 6.6755005 49.8031644, 6.6761523 49.8033721, 6.6768658 49.8036076, 6.6776141 49.8038447, 6.678223 49.8040386, 6.6792675 49.8043526, 6.6802802 49.8046254, 6.6811037 49.8048107, 6.6817029 49.8049221, 6.6821292 49.8049967, 6.6825388 49.8050435, 6.6828443 49.8050733, 6.6831757 49.8051032, 6.6835767 49.805121, 6.6839379 49.8051242, 6.6841912 49.8051222, 6.6844802 49.8051117, 6.6847016 49.8050984, 6.684901 49.805084)",,"['viaduct', 'yes']",,,,237.0,0.014585260536527304,high,0.1,10.0,,1,medium,0.01,100.0,,1,0,cell_10_9,74.4000015258789,74.4000015258789,
101454194,4498339080,0,142974822,motorway_link,1,,True,False,327.2019887528668,44.583333333333336,26.42079610116606,,,"LINESTRING (6.6045732 49.7732934, 6.6050329 49.7733868, 6.60522 49.77341, 6.6053977 49.7734132, 6.6055526 49.773397, 6.605687 49.7733682, 6.6058396 49.7733217, 6.6059696 49.7732643, 6.6060885 49.7731945, 6.6062596 49.773072, 6.6063538 49.7729182, 6.6064009 49.7727644, 6.6063852 49.7726325, 6.6063512 49.7724736, 6.6062363 49.7723277, 6.6060892 49.7722146, 6.6059175 49.7721221, 6.6057327 49.7720599, 6.6049605 49.7719272)",,,,,,332.0,0.026751054742304922,,,,,0,,,,,0,1,cell_5_7,86.80000305175781,86.80000305175781,
105420788,1354570701,0,134266563,primary,3,,False,True,46.05531675143501,53.626943005181346,3.091713437574594,,B 53,"LINESTRING (6.6898064 49.8043641, 6.6898193 49.8044325, 6.6898972 49.8047741)",,,,,,126.5,0.001426770403661317,,,,,0,medium,0.01,100.0,,1,0,cell_15_11,74.4000015258789,74.4000015258789,
105420788,1462171986,0,134266569,primary,2,,False,False,35.856201532130925,50.0,2.5816465103134267,50,B 53,"LINESTRING (6.6898064 49.8043641, 6.68979 49.8042115, 6.6897745 49.8040423)",,,,,,128.0,0.0017956764469220904,,,,,0,medium,0.01,100.0,,1,0,cell_15_11,74.4000015258789,74.4000015258789,
105420788,1354570702,0,134266577,motorway_link,1,,True,False,25.307070415231397,40.0,2.2776363373708257,40,A 64a,"LINESTRING (6.6898064 49.8043641, 6.6898348 49.8043321, 6.6898725 49.8043096, 6.6899221 49.8042953, 6.6899646 49.8042884, 6.6901105 49.8042849)",,,,,,128.0,0.0016336224312286343,,,,,0,medium,0.01,100.0,,1,0,cell_15_11,74.4000015258789,74.4000015258789,
130330841,20909551,0,13876713,residential,,Kleine Eulenpfütz,False,False,78.67022639109351,50.0,5.6642563001587325,50,,"LINESTRING (6.6451218 49.7540107, 6.6451658 49.7540637, 6.645287 49.754195, 6.6454045 49.7543477, 6.6454433 49.7544907, 6.6454973 49.7546042, 6.6455674 49.7546436)",3,,,,,142.0,0.016124655761022136,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
130330841,318305751,0,328863392,residential,,Mustorstraße,True,False,15.352528177870962,50.0,1.1053820288067093,50,,"LINESTRING (6.6451218 49.7540107, 6.6450267 49.7540268, 6.6449133 49.7540406)",,,,,,144.0,0.01622672798961422,,,,,0,,,,,0,1,cell_10_5,78.69999694824219,78.69999694824219,
130372434,344114270,0,10475148,residential,1,Bruchhausenstraße,True,False,15.40638231736338,30.0,1.8487658780836056,30,,"LINESTRING (6.6392526 49.7594391, 6.6392294 49.7594753, 6.6391705 49.7595671)",,,,,,133.0,0.008429654335428893,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
130372434,20834122,0,13878180,residential,,Kutzbachstraße,True,False,230.24983778915805,50.0,16.57798832081938,50,,"LINESTRING (6.6392526 49.7594391, 6.6401194 49.7596373, 6.6409289 49.7597374, 6.6409921 49.7597347, 6.641029 49.759733, 6.6410638 49.7597257, 6.6412326 49.759686, 6.641423 49.7596447, 6.6416268 49.7596022, 6.6416629 49.759595, 6.6421369 49.7595129, 6.6421641 49.7595036, 6.6422994 49.7594362)",,,,,,136.0,0.009342142167508963,,,,,0,medium,0.01,100.0,,1,0,cell_9_6,86.80000305175781,86.80000305175781,
130461648,246824012,0,13881129,living_street,,Johannisstraße,True,False,46.779138577310896,15.553191489361701,10.827674756882358,,,"LINESTRING (6.6355277 49.7544157, 6.6355109 49.7544219, 6.6353751 49.7544718, 6.6349632 49.7546254)",,,,,,137.5,0.008247425160388813,,,,,0,,,,,0,1,cell_8_5,94.10000610351562,94.10000610351562,
130482896,130482915,0,13881901,residential,,Jesuitenstraße,False,False,90.45417537065582,50.0,6.51270062668722,50,,"LINESTRING (6.6421356 49.7535419, 6.6420505 49.7535641, 6.6417691 49.7536018, 6.6415134 49.7536347, 6.6412507 49.7536434, 6.6411122 49.7536447, 6.641031 49.7536509, 6.6408962 49.753662)",,,,,,144.5,0.014397088695514435,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
130482896,344133253,0,127734345,residential,2,Weberbach,False,False,87.11186262700754,50.0,6.272054109144543,50,,"LINESTRING (6.6421356 49.7535419, 6.6420546 49.7534124, 6.6420136 49.753347, 6.6419721 49.7532806, 6.6416811 49.7528156)",,,,,,144.5,0.014892781199681782,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
130482896,10602412,0,"[453390163, 5583924, 1221798079]",residential,2,Weberbach,False,True,44.61837726440903,50.0,3.2125231630374502,50,,"LINESTRING (6.6421356 49.7535419, 6.6421626 49.753578, 6.6422526 49.7536927, 6.6423439 49.75376, 6.6425003 49.7538613)",,,,,,144.0,0.014897505319256942,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
130482915,130482896,0,13881901,residential,,Jesuitenstraße,False,True,90.45417537065582,50.0,6.51270062668722,50,,"LINESTRING (6.6408962 49.753662, 6.641031 49.7536509, 6.6411122 49.7536447, 6.6412507 49.7536434, 6.6415134 49.7536347, 6.6417691 49.7536018, 6.6420505 49.7535641, 6.6421356 49.7535419)",,,,,,144.5,0.014397088695514435,,,,,0,,,,,0,1,cell_9_5,78.69999694824219,78.69999694824219,
130518145,4102811121,0,"[814112810, 348744845, 315150350]",secondary,"['4', '2', '3']",Kaiserstraße,True,False,125.81739656227809,50.0,9.058852552484023,50,L 143,"LINESTRING (6.6425701 49.7490343, 6.6422755 49.749057, 6.6420486 49.7490816, 6.6418818 49.7491115, 6.6417074 49.7491488, 6.6413728 49.7492193, 6.6410157 49.7493007, 6.6408868 49.7493307)",,,,,,144.0,0.0156980606435859,,,,,0,,,,,0,1,cell_9_4,78.69999694824219,78.69999694824219,
132275251,132275273,0,"[205357294, 575062127]",secondary,3,Verteilerring,True,False,64.42178769095082,50.0,4.638368713748459,50,L 145,"LINESTRING (6.6666683 49.7714336, 6.6667525 49.7714613, 6.6668265 49.7714937, 6.6668971 49.7715335, 6.6669573 49.7715793, 6.6670632 49.7716666, 6.6670897 49.7716949, 6.6672029 49.7718098, 6.6672418 49.7718641)",,,roundabout,,,132.0,0.0033242969548245038,,,,,0,medium,0.01,100.0,,1,0,cell_12_7,74.4000015258789,74.4000015258789,
132275261,2031731474,0,8069191,secondary,2,Verteilerring,True,False,53.29987570681977,50.0,3.837591050891023,50,L 145,"LINESTRING (6.6658163 49.7722107, 6.6657569 49.7721566, 6.6656937 49.772081, 6.6656551 49.7720042, 6.665641 49.7719587, 6.6656356 49.7719092, 6.6656339 49.7718728, 6.6656399 49.7718331, 6.6656424 49.7718167, 6.6656601 49.7717603)",,,roundabout,,,132.5,0.0028065083560765334,,,,,0,medium,0.01,100.0,,1,0,cell_12_7,74.4000015258789,74.4000015258789,
132275273,1360806650,0,121594620,secondary,,,True,False,67.27705783010097,50.0,4.84394816376727,50,L 145,"LINESTRING (6.6672418 49.7718641, 6.6673289 49.7719113, 6.6675154 49.7720191, 6.6676632 49.7720912, 6.6677446 49.7721287, 6.6679852 49.7722305)",,,,,,132.5,0.0030306161939759038,,,,,0,medium,0.01,100.0,,1,0,cell_12_7,74.4000015258789,74.4000015258789,
132275273,60370857,0,205357296,secondary,2,Verteilerring,True,False,39.4943094689187,50.0,2.843590281762147,50,L 145,"LINESTRING (6.6672418 49.7718641, 6.6672855 49.7719322, 6.6673173 49.7719975, 6.6673395 49.7720697, 6.6673433 49.7721124, 6.6673354 49.7721586, 6.6673071 49.7722053)",,,roundabout,,,132.5,0.0029915081089794465,,,,,0,medium,0.01,100.0,,1,0,cell_12_7,74.4000015258789,74.4000015258789,
